#(T,k) [K x 1/s]
r_cte = 8.314 [J/(mol.K)]
n_pts = 90
3.73150e+02 9.61025e+00
3.76161e+02 9.78232e+00
3.79172e+02 9.65552e+00
3.82184e+02 1.00668e+01
3.85195e+02 1.01862e+01
3.88206e+02 1.03754e+01
3.91217e+02 9.82704e+00
3.94229e+02 9.86495e+00
3.97240e+02 1.00549e+01
4.00251e+02 9.79409e+00
4.03262e+02 1.03885e+01
4.06274e+02 1.02566e+01
4.09285e+02 1.00956e+01
4.12296e+02 9.96102e+00
4.15307e+02 1.02835e+01
4.18319e+02 1.03066e+01
4.21330e+02 1.04943e+01
4.24341e+02 1.04384e+01
4.27352e+02 1.03778e+01
4.30363e+02 1.04988e+01
4.33375e+02 1.03269e+01
4.36386e+02 1.06246e+01
4.39397e+02 1.04456e+01
4.42408e+02 1.10860e+01
4.45420e+02 1.08991e+01
4.48431e+02 1.03903e+01
4.51442e+02 1.07141e+01
4.54453e+02 1.07544e+01
4.57465e+02 1.06333e+01
4.60476e+02 1.07945e+01
4.63487e+02 1.06317e+01
4.66498e+02 1.10060e+01
4.69510e+02 1.09819e+01
4.72521e+02 1.08051e+01
4.75532e+02 1.06384e+01
4.78543e+02 1.12740e+01
4.81554e+02 1.05570e+01
4.84566e+02 1.07258e+01
4.87577e+02 1.09861e+01
4.90588e+02 1.08952e+01
4.93599e+02 1.10571e+01
4.96611e+02 1.06826e+01
4.99622e+02 1.14163e+01
5.02633e+02 1.09482e+01
5.05644e+02 1.11077e+01
5.08656e+02 1.09765e+01
5.11667e+02 1.09855e+01
5.14678e+02 1.07927e+01
5.17689e+02 1.11975e+01
5.20701e+02 1.14284e+01
5.23712e+02 1.13334e+01
5.26723e+02 1.15372e+01
5.29734e+02 1.14864e+01
5.32746e+02 1.15736e+01
5.35757e+02 1.12339e+01
5.38768e+02 1.11798e+01
5.41779e+02 1.14561e+01
5.44790e+02 1.18920e+01
5.47802e+02 1.13449e+01
5.50813e+02 1.15064e+01
5.53824e+02 1.15468e+01
5.56835e+02 1.17118e+01
5.59847e+02 1.19376e+01
5.62858e+02 1.12973e+01
5.65869e+02 1.18122e+01
5.68880e+02 1.14190e+01
5.71892e+02 1.17051e+01
5.74903e+02 1.18441e+01
5.77914e+02 1.14752e+01
5.80925e+02 1.18918e+01
5.83937e+02 1.18142e+01
5.86948e+02 1.22070e+01
5.89959e+02 1.18817e+01
5.92970e+02 1.18041e+01
5.95981e+02 1.19667e+01
5.98993e+02 1.21863e+01
6.02004e+02 1.16968e+01
6.05015e+02 1.20833e+01
6.08026e+02 1.21027e+01
6.11038e+02 1.19364e+01
6.14049e+02 1.20046e+01
6.17060e+02 1.20705e+01
6.20071e+02 1.20508e+01
6.23083e+02 1.24083e+01
6.26094e+02 1.21253e+01
6.29105e+02 1.18278e+01
6.32116e+02 1.21426e+01
6.35128e+02 1.21289e+01
6.38139e+02 1.25350e+01
6.41150e+02 1.21953e+01
